id,track_name,artists,album_name,external_url,preview_url,release_date
0yT3JBkQzJNaS2mCXSPI8Z,I Can't Go for That (No Can Do),Daryl Hall & John Oates,The Very Best of Daryl Hall / John Oates,https://open.spotify.com/track/0yT3JBkQzJNaS2mCXSPI8Z,,2001-01-23
1XvrMOEi2oLFYdrkfIX3xG,I'm So Excited,The Pointer Sisters,Hits!,https://open.spotify.com/track/1XvrMOEi2oLFYdrkfIX3xG,,2001-07-09
36okEwTBuhG9dIOqCd0B2P,愛在西元前,Jay Chou,范特西,https://open.spotify.com/track/36okEwTBuhG9dIOqCd0B2P,,2001-09-14
1j3sGUX5GOviHgrJeRqzXu,The Heretic Anthem,Slipknot,Iowa,https://open.spotify.com/track/1j3sGUX5GOviHgrJeRqzXu,,2001
1VLQXvGIlSCuAtmLIp7gBm,The Walk,The Cure,Greatest Hits,https://open.spotify.com/track/1VLQXvGIlSCuAtmLIp7gBm,,2001-11-13
0k7kfdefyPCDVHtHzgaq6t,I Found Love (On A Lonely Highway),Jeff Floyd,Powerhouse,https://open.spotify.com/track/0k7kfdefyPCDVHtHzgaq6t,,2001-02-20
2hhGE4ukKuNUsHAX9uqs0G,Reflections After Jane,The Clientele,Suburban Light (Remastered),https://open.spotify.com/track/2hhGE4ukKuNUsHAX9uqs0G,,2001-04-24
4BLyDLLnsQVvoQpyAVt83t,Sunny Hours,Long Beach Dub Allstars,Wonders Of The World,https://open.spotify.com/track/4BLyDLLnsQVvoQpyAVt83t,,2001-01-01
7B7Bzbl3gI1GrnCatsDh4X,Get Away,Mobb Deep,Infamy,https://open.spotify.com/track/7B7Bzbl3gI1GrnCatsDh4X,,2001-12-11
29yXMFKIrY1fFY4DYBVZCu,Life In a Glasshouse,Radiohead,Amnesiac,https://open.spotify.com/track/29yXMFKIrY1fFY4DYBVZCu,,2001-03-12
3829CDK1kzOgjRU3nNXqFQ,Diddy (feat. The Neptunes),Diddy,The Saga Continues...,https://open.spotify.com/track/3829CDK1kzOgjRU3nNXqFQ,,2001
3pbHWsFxkCnS9Bp4tAmYNi,Vivir Lo Nuestro,LA INDIA,The Best Of India,https://open.spotify.com/track/3pbHWsFxkCnS9Bp4tAmYNi,,2001-01-01
4KJKj7GZLzxq1bXRu0XP6l,Dracula From Houston,Butthole Surfers,Weird Revolution,https://open.spotify.com/track/4KJKj7GZLzxq1bXRu0XP6l,,2001-08-28
4qaxeVzW69AqS6HHeMZaYC,Bag End,Howard Shore,The Lord of the Rings: The Fellowship of the Ring - the Complete Recordings,https://open.spotify.com/track/4qaxeVzW69AqS6HHeMZaYC,,2001
4sSAd3HKsdKGbcuQMCWfvk,Don't Rock My Boat,Bob Marley & The Wailers,The Best Of The Early Years,https://open.spotify.com/track/4sSAd3HKsdKGbcuQMCWfvk,,2001-01-01
5tE1nYzGz9iWa58WuY8YSQ,I'm Finding It Harder To Be A Gentleman,The White Stripes,White Blood Cells,https://open.spotify.com/track/5tE1nYzGz9iWa58WuY8YSQ,,2001-07-03
5xbDzjo2PYqeLv7DWqTGB3,2nd Childhood,Nas,Stillmatic,https://open.spotify.com/track/5xbDzjo2PYqeLv7DWqTGB3,,2001-12-18
0E8nEiE1PIVFf0Mex5NHsg,Donde Andará,Pancho Barraza,Del Campo a la Ciudad,https://open.spotify.com/track/0E8nEiE1PIVFf0Mex5NHsg,,2001-06-18
1KbvzN7yQFz8yatJuCS8VX,Freakish,Saves The Day,Stay What You Are,https://open.spotify.com/track/1KbvzN7yQFz8yatJuCS8VX,,2001-07-10
0kAocIIQ0FP9NIKASAjVH5,Promises,Megadeth,The World Needs a Hero,https://open.spotify.com/track/0kAocIIQ0FP9NIKASAjVH5,,2001-05-14
5BvNtcjn0DRBabxN3VymRK,La valse d'Amélie,Yann Tiersen,Amélie (Original Soundtrack),https://open.spotify.com/track/5BvNtcjn0DRBabxN3VymRK,,2001-04-23
79Qlk33OpmjfF9rKmmUsVk,There'll Never Be,Switch,20th Century Masters: The Millennium Collection: Best of Switch,https://open.spotify.com/track/79Qlk33OpmjfF9rKmmUsVk,,2001-01-01
2QC2OVBBadAsBIJDDjyoG9,Strange Condition,Pete Yorn,musicforthemorningafter,https://open.spotify.com/track/2QC2OVBBadAsBIJDDjyoG9,,2001-03-27
2y8PnhXwnyHTxe72TtY58e,Remind Me,Röyksopp,Melody A.M.,https://open.spotify.com/track/2y8PnhXwnyHTxe72TtY58e,,2001-08-22
54QFGiOthVqXeJtiXdlLYa,Beyond This Moment,Patrick O'Hearn,So Flows The Current,https://open.spotify.com/track/54QFGiOthVqXeJtiXdlLYa,,2001-01-01
1R4Wur1quddtGH2SN1cWQM,Remind Me - Radio Edit,Röyksopp,Melody AM,https://open.spotify.com/track/1R4Wur1quddtGH2SN1cWQM,,2001-08-22
1qxDqbzmWODOkr0Ja5Iotz,Agnus Dei - Live,Michael W. Smith,Worship,https://open.spotify.com/track/1qxDqbzmWODOkr0Ja5Iotz,,2001
6pbAfIcd0IQXTE3a3LHURA,The Norwegian Ridgeback and a Change of Season,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,https://open.spotify.com/track/6pbAfIcd0IQXTE3a3LHURA,,2001-10-30
7mH6VQBSmMrvoL5LkIs8Ec,Livin' It Up - Album Version (Edited),Ja Rule,Pain Is Love,https://open.spotify.com/track/7mH6VQBSmMrvoL5LkIs8Ec,,2001-01-01
09adY32LGenj4h6oFJV6NK,Murderholics,Screwston,"November 16, 2000 The Day Houston Died (Chopped & Screwed)",https://open.spotify.com/track/09adY32LGenj4h6oFJV6NK,,2001-06-06
1x4co3nrqL4kuiqYXh0nJk,Trade It All (feat. Jagged Edge),Fabolous,Ghetto Fabolous,https://open.spotify.com/track/1x4co3nrqL4kuiqYXh0nJk,,2001-09-11
2W9FCvuxSSXbnkj9q4Dd9N,Sweet Baby (feat. Erykah Badu),Macy Gray,the id,https://open.spotify.com/track/2W9FCvuxSSXbnkj9q4Dd9N,,2001-09-14
2qToAcex0ruZfbEbAy9OhW,M1 A1,Gorillaz,Gorillaz,https://open.spotify.com/track/2qToAcex0ruZfbEbAy9OhW,,2001
6JWddKPdqvDc2WkPEi9grC,Have A Nice Day,Stereophonics,Just Enough Education To Perform,https://open.spotify.com/track/6JWddKPdqvDc2WkPEi9grC,,2001-01-01
61P1PWElJfgK4JUlBZiOkA,Elvis Presley Blues,Gillian Welch,Time (The Revelator),https://open.spotify.com/track/61P1PWElJfgK4JUlBZiOkA,,2001-07-31
6Xjcd435ph7bI81nrxEjJF,G'd Up,Tha Eastsidaz,Snoop Dogg Presents Tha Eastsidaz - Clean,https://open.spotify.com/track/6Xjcd435ph7bI81nrxEjJF,,2000-02-01
1uGfA3nwqg6bd7IzE7K0Rp,La Balada,Cuca,Rock En Español - Lo Mejor De Cuca,https://open.spotify.com/track/1uGfA3nwqg6bd7IzE7K0Rp,,2001-06-07
3f5Z7Nvg4yijsNXP43L7g4,El Reloj Cucú,Aaron Y Su Grupo Ilusion,El Reloj Cucú,https://open.spotify.com/track/3f5Z7Nvg4yijsNXP43L7g4,,2001-01-01
4dzreTCcGVgeF1vCcd22AC,Don't Stop Movin',S Club,Sunshine,https://open.spotify.com/track/4dzreTCcGVgeF1vCcd22AC,,2001-11-26
2Ldgay3TrYRRd56qlqpqM1,Open Your Eyes,Staind,Break the Cycle,https://open.spotify.com/track/2Ldgay3TrYRRd56qlqpqM1,,2001-08-20
2d8D7uk3tbAThjRkdfrx9c,Voyage voyage,Desireless,François,https://open.spotify.com/track/2d8D7uk3tbAThjRkdfrx9c,,2001-01-02
2seY1Vy7jidW4bxk98n2eh,John Doe featuring MZ Lelee,Public Announcement,Don't Hold Back,https://open.spotify.com/track/2seY1Vy7jidW4bxk98n2eh,,2001-01-09
5DLA620cB8o3YIXujemlay,Passing By,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),https://open.spotify.com/track/5DLA620cB8o3YIXujemlay,,2001-11-27
2pdIJF8xM2w7CMutdAKQWV,Still,Brian McKnight,Superhero,https://open.spotify.com/track/2pdIJF8xM2w7CMutdAKQWV,,2001-01-01
6edIZ76uLiHDkW64VVxGk8,The Politics of Dancing,Re-Flex,Lost And Found Volume 1 : Imagination,https://open.spotify.com/track/6edIZ76uLiHDkW64VVxGk8,,2007-03-30
0vMywJjFDTF7fhUxTBD3a3,Si Me Ves Llorar,David Pabon,Mejor Que Ayer,https://open.spotify.com/track/0vMywJjFDTF7fhUxTBD3a3,,2001-06-12
4rIz1mOBHqIo6Mk7DzuoPs,Boys,Britney Spears,Britney (Digital Deluxe Version),https://open.spotify.com/track/4rIz1mOBHqIo6Mk7DzuoPs,,2001-10-31
7xivQxGKQqbCRaz93HSzv1,Misery (with Steven Tyler),P!nk,M!ssundaztood (Expanded Edition),https://open.spotify.com/track/7xivQxGKQqbCRaz93HSzv1,,2001
0WXDQdYxjdvTKw6POrgBbB,Everything's Gonna Be Alright,Al Green,Testify: The Best Of The A&M Years,https://open.spotify.com/track/0WXDQdYxjdvTKw6POrgBbB,,2001-01-01
2Pxzfzd1jaZT2F2uqLkZUr,Liquid Dreams,O-Town,O-Town,https://open.spotify.com/track/2Pxzfzd1jaZT2F2uqLkZUr,,2001
0TL0wshZGOrvNcUD66HGfq,Hazme una Señal - Gimme Little Sign,Roberto Jordan,RCA 100 Años De Musica,https://open.spotify.com/track/0TL0wshZGOrvNcUD66HGfq,,2001-11-07
1TRIYxcVJYPki5AX2hZzZT,Bad News Is Coming,Luther Allison,Bad News Is Coming,https://open.spotify.com/track/1TRIYxcVJYPki5AX2hZzZT,,2001-01-01
1PAa3X5XyS5QTvRRVeVYlG,La Muerte Del Grande,Los Originales De San Juan,Perro Malagradecido,https://open.spotify.com/track/1PAa3X5XyS5QTvRRVeVYlG,,2002-01-01
1lVHnLjYNIPO5PtQVA4qsQ,Goodbye,SR-71,Tomorrow,https://open.spotify.com/track/1lVHnLjYNIPO5PtQVA4qsQ,,2002-10-08
3Yo9kEVE2UVSVFtxNXK2u2,Broken,12 Stones,12 Stones,https://open.spotify.com/track/3Yo9kEVE2UVSVFtxNXK2u2,,2002-01-01
3WzS1MVC8QYTqfAmcPVyVZ,Not Meant for Me,Wayne Static,Queen Of The Damned (Music From The Motion Picture),https://open.spotify.com/track/3WzS1MVC8QYTqfAmcPVyVZ,,2009-03-31
5SIYaNaet1KMzNsPJXhUUV,Tonight She Comes,The Cars,Complete Greatest Hits,https://open.spotify.com/track/5SIYaNaet1KMzNsPJXhUUV,,2002-02-19
1m4ZjbibTvvmYIJyXAIuxv,Fawkes the Phoenix,John Williams,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,https://open.spotify.com/track/1m4ZjbibTvvmYIJyXAIuxv,,2002-11-11
4GedwOz9QDga5UI6n1wUPW,Just Like Water - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,https://open.spotify.com/track/4GedwOz9QDga5UI6n1wUPW,,2002-05-07
0cEg4i5ArOm50TMr9M64BE,Change (In the House of Flies),Deftones,Queen Of The Damned (Music From The Motion Picture),https://open.spotify.com/track/0cEg4i5ArOm50TMr9M64BE,,2009-03-31
14uiLlBzEQOqXxJRa7S4cL,Dancing in the Moonlight - 2001 Remix,Toploader,A Walk To Remember Music From The Motion Picture,https://open.spotify.com/track/14uiLlBzEQOqXxJRa7S4cL,,2002-01-15
3cpBfqMWR414bbh8Q0ZlYW,Se Mamó El Becerro,Luis y Julian,Se Mamó El Becerro,https://open.spotify.com/track/3cpBfqMWR414bbh8Q0ZlYW,,2002-01-01
523iOSL6R2OomhVMGcfxdy,Paint My Love - 2002 Remaster,Michael Learns To Rock,19 Love Ballads,https://open.spotify.com/track/523iOSL6R2OomhVMGcfxdy,,2002
1mWMGKUaL7EyYIIveqlKC0,This Is the Best Day Ever,My Chemical Romance,"I Brought You My Bullets, You Brought Me Your Love",https://open.spotify.com/track/1mWMGKUaL7EyYIIveqlKC0,,2002
2gxSaoTORdXmNLUpsNFbQk,Inevitable,Shakira,Grandes Exitos,https://open.spotify.com/track/2gxSaoTORdXmNLUpsNFbQk,,2002
2sq6zVcw0zr5go8ZqaUdUF,Flesh and Blood,Johnny Cash,The Essential Johnny Cash,https://open.spotify.com/track/2sq6zVcw0zr5go8ZqaUdUF,,2002-02-12
4HWTg4I0u0oQ6kK1s3Ihti,Awnaw (feat. Marcos of P.O.D.) - Rock Remix,Nappy Roots,"Watermelon, Chicken & Gritz",https://open.spotify.com/track/4HWTg4I0u0oQ6kK1s3Ihti,,2002-02-26
7ugC6p7PNCT3oh2AOTl0bd,Cambiaré Mis Tristezas,Vertical,Canciones De Alabanza Contemporánea,https://open.spotify.com/track/7ugC6p7PNCT3oh2AOTl0bd,,2002-01-01
2AkjEtum3SrtNW4WHZErTA,Dosed,Red Hot Chili Peppers,By the Way,https://open.spotify.com/track/2AkjEtum3SrtNW4WHZErTA,,2002-07-09
2O8AQadTJzQ3wdhSNRHdYg,The King of the Golden Hall,Howard Shore,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),https://open.spotify.com/track/2O8AQadTJzQ3wdhSNRHdYg,,2002-12-02
7ddmuD2oPlMXJHzgUQMnOf,Mi Flor De Naranjo,Los Invasores De Nuevo León,20 Rancheras,https://open.spotify.com/track/7ddmuD2oPlMXJHzgUQMnOf,,2002-01-01
07oRM1c6VtzDpxjTn8w6Hm,Tangled,Maroon 5,Songs About Jane,https://open.spotify.com/track/07oRM1c6VtzDpxjTn8w6Hm,,2002-06-25
45DuBzsgfiterhMTTsewpH,Love Pledge and the Arena,John Williams,Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),https://open.spotify.com/track/45DuBzsgfiterhMTTsewpH,,2002-04-23
4UD5xrQI4nKftCje1y5Te9,明年今日,Eason Chan,The Line-Up,https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9,,2002-07-24
160gAhKZb7sGKlLwUUk8IX,La Reina Del Sur,Los Tigres Del Norte,La Reina Del Sur,https://open.spotify.com/track/160gAhKZb7sGKlLwUUk8IX,,2002-01-01
24hTWZvRrl74dwKPzqVNYf,Bring a Little Lovin',Los Bravos,Dame un Poco de Amor,https://open.spotify.com/track/24hTWZvRrl74dwKPzqVNYf,,1968
5Kj6WCM3ZNak8s8DCh95XX,Deadbolt,Thrice,The Illusion of Safety,https://open.spotify.com/track/5Kj6WCM3ZNak8s8DCh95XX,,2002-02-05
7bOYOD0d7ByMTXvJnQVl8d,Maria,Blondie,Greatest Hits,https://open.spotify.com/track/7bOYOD0d7ByMTXvJnQVl8d,,2002-09-19
7xlIrLvCs7digqxVI3LKMM,Must Get Out,Maroon 5,Songs About Jane,https://open.spotify.com/track/7xlIrLvCs7digqxVI3LKMM,,2002-06-25
0jRj0owDUMxxbmz2qkgtSC,Love Me,Obie Trice,8 Mile (Music From And Inspired By The Motion Picture),https://open.spotify.com/track/0jRj0owDUMxxbmz2qkgtSC,,2002-10-29
29ar5reYMt3qcPmLtiJSHf,But Anyway,Blues Traveler,Travelogue: Blues Traveler Classics,https://open.spotify.com/track/29ar5reYMt3qcPmLtiJSHf,,2002-01-01
1tGxMQrqJIKT21LzOO03aP,Remedy,Hot Water Music,Caution,https://open.spotify.com/track/1tGxMQrqJIKT21LzOO03aP,,2002-10-08
1J5kbi9FC6VleQqNGyy0wD,Allah Alik Ya Sidi,Ehab Tawfik,Homa Kelmtin,https://open.spotify.com/track/1J5kbi9FC6VleQqNGyy0wD,,2002-01-01
6V8PrZJoXB1n3ZbD5NO4Fz,Aguanta Corazón,Los Invasores De Nuevo León,20 Rancheras,https://open.spotify.com/track/6V8PrZJoXB1n3ZbD5NO4Fz,,2002-01-01
0nvFnhFthibvSO9Y6TwGvW,Molokai Slide,Ehukai,Molokai Slide,https://open.spotify.com/track/0nvFnhFthibvSO9Y6TwGvW,,2002-09-30
2TyFfQ1OuubEwfxFvapfzC,36,System Of A Down,Steal This Album!,https://open.spotify.com/track/2TyFfQ1OuubEwfxFvapfzC,,2002-11-26
482BNjycfik4vDZ8VjX5Om,Chanson triste,Carla Bruni,Quelqu'un m'a dit,https://open.spotify.com/track/482BNjycfik4vDZ8VjX5Om,,2002-11-05
2fT7jfIwN62hWmhVcfP1Cg,Rep Yo City,Lil Jon & The East Side Boyz,Kings Of Crunk,https://open.spotify.com/track/2fT7jfIwN62hWmhVcfP1Cg,,2002-10-29
2ZrF3UfwS50CKE8jQQVjWj,3 Postludes: Postlude No. 3,Valentin Silvestrov,"Silvestrov: Leggiero, Pesante",https://open.spotify.com/track/2ZrF3UfwS50CKE8jQQVjWj,,2002-02-19
75Wz8eZhn2xBHFUGyJgHQP,Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],Linkin Park,Reanimation,https://open.spotify.com/track/75Wz8eZhn2xBHFUGyJgHQP,,2002
1EYl3ASOxlK4Fk4Q1bhDh4,The One on the Right Is on the Left,Johnny Cash,The Essential Johnny Cash,https://open.spotify.com/track/1EYl3ASOxlK4Fk4Q1bhDh4,,2002-02-12
2HQquLMRNLcpGzgIk6Jh0j,Chained to the Couch,The Devil Makes Three,The Devil Makes Three,https://open.spotify.com/track/2HQquLMRNLcpGzgIk6Jh0j,,2002-11-01
6TrOtt73srzAIeKeNQBMUO,Un Angel Llora,Annette Moreno,Un Ángel Llora,https://open.spotify.com/track/6TrOtt73srzAIeKeNQBMUO,,2002-01-01
2ToTCM42XytROqwKptTeqN,Guitarra,Yoskar Sarante,No Es Casualidad,https://open.spotify.com/track/2ToTCM42XytROqwKptTeqN,,2002-06-25
4AplGNlqrFDyxkCM27gSCl,Ni Dada La Quiero,Los Invasores De Nuevo León,21 Black Jack,https://open.spotify.com/track/4AplGNlqrFDyxkCM27gSCl,,2002-01-01
0IF7XHfvCoEkabkVvaLvv4,Stuck Inside A Cloud,George Harrison,Brainwashed,https://open.spotify.com/track/0IF7XHfvCoEkabkVvaLvv4,,2002-11-19
1B7SCDviw3UgQ7xTXWh1qL,The Good That Won't Come Out,Rilo Kiley,The Execution Of All Things,https://open.spotify.com/track/1B7SCDviw3UgQ7xTXWh1qL,,2002-10-01
1DtQWgLprt0aNPKYymhVCy,"Tortured, Tangled Hearts",The Chicks,Home,https://open.spotify.com/track/1DtQWgLprt0aNPKYymhVCy,,2002-08-27
7AUfOfYTfiHhgg2Pw1aTpw,I'm Glad,Jennifer Lopez,This Is Me...Then,https://open.spotify.com/track/7AUfOfYTfiHhgg2Pw1aTpw,,2002-11-19
0oNiYKgINhqhPuwE9LTlj1,Changes,3 Doors Down,Away From The Sun,https://open.spotify.com/track/0oNiYKgINhqhPuwE9LTlj1,,2002-11-12
7J9tkRgN26YmIHXl4fnVlp,Battle Ready,Otep,Sevas Tra,https://open.spotify.com/track/7J9tkRgN26YmIHXl4fnVlp,,2002-01-01
6FIJGWyovgbmDkjMp6a5x7,Come Back,Foo Fighters,One By One (Expanded Edition),https://open.spotify.com/track/6FIJGWyovgbmDkjMp6a5x7,,2002-10-22
0XxaJChXTfqNkIOqlYmNOw,Post Script,Finch,What It Is To Burn,https://open.spotify.com/track/0XxaJChXTfqNkIOqlYmNOw,,2002-01-01
2hX2v0U5lKSlxVxnesLEak,Get Inside,Stone Sour,Stone Sour,https://open.spotify.com/track/2hX2v0U5lKSlxVxnesLEak,,2002-08-19
709CndJJB3GTUhQD0LLFse,Torero,Chayanne,Grandes Exitos,https://open.spotify.com/track/709CndJJB3GTUhQD0LLFse,,2002
1oWnt2RJ2yC8kTkxLHcL1x,P5hng Me A*wy (Mike Shinoda Reanimation) [feat. Stephen Richards],Linkin Park,Reanimation,https://open.spotify.com/track/1oWnt2RJ2yC8kTkxLHcL1x,,2002
3fFSBcjVJn6POSCOdm20H0,Who Wouldn't Wanna Be Me,Keith Urban,Golden Road,https://open.spotify.com/track/3fFSBcjVJn6POSCOdm20H0,,2002-10-04
6bRT1zoCrrdimCPlAXqi42,I Believe in Love,The Chicks,Home,https://open.spotify.com/track/6bRT1zoCrrdimCPlAXqi42,,2002-08-27
279x1F6k9RLQ6qtCAgQTV7,"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,The Essential Johnny Cash,https://open.spotify.com/track/279x1F6k9RLQ6qtCAgQTV7,,2002-02-12
4XV9FR6vA82YRvHRYn7jPP,Caravan (feat. Van Morrison) - Concert Version,The Band,The Last Waltz (Deluxe Version),https://open.spotify.com/track/4XV9FR6vA82YRvHRYn7jPP,,2002-12-16
6ZSHgXodh3huSt8f78zg1K,Como sufro,Los Baby's,Antología...Los Baby's,https://open.spotify.com/track/6ZSHgXodh3huSt8f78zg1K,,2002-09-30
57sa60SXzxzxcSZogh0j60,70s 80s,Nightmares On Wax,Mind Elevation,https://open.spotify.com/track/57sa60SXzxzxcSZogh0j60,,2002-09-02
7aGklaoRXNcuufJQGsly0X,回到過去,Jay Chou,八度空間,https://open.spotify.com/track/7aGklaoRXNcuufJQGsly0X,,2002-07-30
5uryqFuYGHHMkEFQGHoCsU,Funny Honey,Renée Zellweger,Chicago - Music From The Miramax Motion Picture,https://open.spotify.com/track/5uryqFuYGHHMkEFQGHoCsU,,2002-11-08
04cdEVbQPb8BJb7593e5fO,What a Wonderful World,Joey Ramone,Don't Worry About Me,https://open.spotify.com/track/04cdEVbQPb8BJb7593e5fO,,2002-02-19
6xDH1AopZEPEAyVR1Ji9In,La Historia De Un Gran Amor (La Historia De Amor),Geovanny Polanco,De Que Tu Priva?,https://open.spotify.com/track/6xDH1AopZEPEAyVR1Ji9In,,2002-10-29
3kP4gBaDZbTd2CEvroYsdf,Tengo un Amor,Toby Love,Tengo un Amor,https://open.spotify.com/track/3kP4gBaDZbTd2CEvroYsdf,,2006-07-11
2oj1WfUGiBa8eCyMx5D3I5,"Yo, Ho! (A Pirate's Life For Me) - From ""Pirates of the Caribbean""",Disney Studio Chorus,Disney's Greatest Vol. 3,https://open.spotify.com/track/2oj1WfUGiBa8eCyMx5D3I5,,2002-08-20
4C8bbFSl37YUCoVeyr3Fl3,The Truth,India.Arie,Voyage To India - Special Edition,https://open.spotify.com/track/4C8bbFSl37YUCoVeyr3Fl3,,2002-09-24
4geR2biU0ogmJgtIhzqUA8,Anytime,Brian McKnight,1989-2002 From There To Here,https://open.spotify.com/track/4geR2biU0ogmJgtIhzqUA8,,2002-11-05
2G2b5w0IiHWmvS68wlJHuZ,Jesus Paid It All,Fernando Ortega,Storm,https://open.spotify.com/track/2G2b5w0IiHWmvS68wlJHuZ,,2002-02-05
7fYBcsjKuECo0OFjWPCSwM,The Rain,The Suitcase Junket,Dying Star,https://open.spotify.com/track/7fYBcsjKuECo0OFjWPCSwM,,2016-03-04
018zT8xThRbMH2QeUoMlKQ,Warmness On The Soul,Avenged Sevenfold,Sounding The Seventh Trumpet,https://open.spotify.com/track/018zT8xThRbMH2QeUoMlKQ,,2002-03-19
2TkXzFSgJrQAo6kREm9z8f,"Hosanna - Live at Lakewood Church, Houston, TX - June 16, 2000",Kirk Franklin,"The Rebirth of Kirk Franklin (Live at Lakewood Church, Houston, TX - June 16, 2000)",https://open.spotify.com/track/2TkXzFSgJrQAo6kREm9z8f,,2002-02-19
5WclvUYBMB0461AqVf2SNm,Hasta El Sol De Hoy,Edgar Joel,Oro Salsero (20 Éxitos),https://open.spotify.com/track/5WclvUYBMB0461AqVf2SNm,,2002-12-10
4T1Dz6BRAxk1BnSXxsbxGA,Where Do We Go From Here,Filter,The Amalgamut (PA Version),https://open.spotify.com/track/4T1Dz6BRAxk1BnSXxsbxGA,,2002-07-30
0UTXxfjK3aLg6YYZ7l6mZI,Home,Bone Thugs-N-Harmony,Thug World Order,https://open.spotify.com/track/0UTXxfjK3aLg6YYZ7l6mZI,,2002-10-29
2D7QsEzkNUzzFKqIFmvXcY,Esa Pared,Leo Dan,Exitos Con Mariachi,https://open.spotify.com/track/2D7QsEzkNUzzFKqIFmvXcY,,2002-08-01
2HZ9lGdprVT5XpOUf12h4z,Esta Noche,Panteon Rococo,Compañeros Musicales,https://open.spotify.com/track/2HZ9lGdprVT5XpOUf12h4z,,2002-04-30
4xTaOn06UiRHkq2ZUjWIqI,Ego Tripping at the Gates of Hell,The Flaming Lips,Yoshimi Battles the Pink Robots,https://open.spotify.com/track/4xTaOn06UiRHkq2ZUjWIqI,,2002-05-13
0ruaKNagIPtBbZSDErugr7,Later,Fra Lippo Lippi,In a Brilliant White,https://open.spotify.com/track/0ruaKNagIPtBbZSDErugr7,,2002-01-01
4vFX0oXbHfwfbtZ6lN27zK,Dam Dadi Doo - Nightcore Single Mix,Fantasy Project feat. NDA,Nightcore Remixes - Best Of Vol.2,https://open.spotify.com/track/4vFX0oXbHfwfbtZ6lN27zK,,2015-10-25
2YBcpGHHvg9vfCosDvTeal,"Acá Entre Nos - En Vivo Desde Delfos, Guadalajara/2002",Valentín Elizalde,Valentin Elizalde En Vivo,https://open.spotify.com/track/2YBcpGHHvg9vfCosDvTeal,,2002-01-01
35FN09m6f6QFTH8AETRWJ5,El Abandonao - Versión Censurada,Elefante,Lo Que Andábamos Buscando (Special Para CEV),https://open.spotify.com/track/35FN09m6f6QFTH8AETRWJ5,,2002-08-30
5KZwRD3KklSP73jnLoNWtF,Mystery of Iniquity - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,https://open.spotify.com/track/5KZwRD3KklSP73jnLoNWtF,,2002-05-07
7E9NAI3oX8C8TDelKR179x,Los Caminos De La Vida,Los Diablitos,30 Mejores,https://open.spotify.com/track/7E9NAI3oX8C8TDelKR179x,,2002
1mJxXKuqwo0TBwf13vBUKH,The Riders of Rohan,Howard Shore,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),https://open.spotify.com/track/1mJxXKuqwo0TBwf13vBUKH,,2002-12-02
2OQfyddAKv4FyelDJjGNHH,Rockstar,N.E.R.D,In Search Of...,https://open.spotify.com/track/2OQfyddAKv4FyelDJjGNHH,,2002-03-12
5mT8aQv538JCa51xF7K5RX,Light My Way,Audioslave,Audioslave,https://open.spotify.com/track/5mT8aQv538JCa51xF7K5RX,,2002-11-17
5wswaHYtytE9CZFncBwWPF,Valerie,The Zutons,Tired Of Hanging Around,https://open.spotify.com/track/5wswaHYtytE9CZFncBwWPF,,2006-04-17
1rbVHN9kCEauy7JQ1QnvHa,Bird In A House,Railroad Earth,Bird In A House,https://open.spotify.com/track/1rbVHN9kCEauy7JQ1QnvHa,,2002
4Za5o41uSPxPDrAs66rTVc,Heaven (feat. Jully Black),Nas,God's Son,https://open.spotify.com/track/4Za5o41uSPxPDrAs66rTVc,,2002-12-13
4ySVyNyHQF1lp2rNnS69GJ,Niña Coqueta,Los Cuates de Sinaloa,Niña Coqueta,https://open.spotify.com/track/4ySVyNyHQF1lp2rNnS69GJ,,2006-02-07
58QomoMiMPhWfZwrqOmUt0,Desperado,Johnny Cash,American IV: The Man Comes Around,https://open.spotify.com/track/58QomoMiMPhWfZwrqOmUt0,,2002-01-01
6vxkqv1JheZ13gppcxHRXO,The Richest Man In Babylon,Thievery Corporation,The Richest Man In Babylon,https://open.spotify.com/track/6vxkqv1JheZ13gppcxHRXO,,2002
1sUQJeihi2iSAQOXtxRjkz,You're the Inspiration,Chicago,The Very Best of Chicago: Only the Beginning,https://open.spotify.com/track/1sUQJeihi2iSAQOXtxRjkz,,2002-07-02
4u0mNH2fqIoeeyGff3NLrx,Big Machine,The Goo Goo Dolls,Gutterflower,https://open.spotify.com/track/4u0mNH2fqIoeeyGff3NLrx,,2002-04-08
5o8D9iumZKT9hHPzhh8viT,Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion],Linkin Park,Reanimation,https://open.spotify.com/track/5o8D9iumZKT9hHPzhh8viT,,2002
